,address,lat,long
404,충청남도 천안시 서북구 다가말3길 8 (쌍용동),36.7974023,127.1315016
405,충청남도 천안시 동남구 충절로 537 (삼룡동),36.7756271,127.1791797
406,충청남도 천안시 동남구 남부대로 350 (청당동,36.7809945,127.1557598
407,충청남도 청양군 청양읍 칠갑산로7길 54,36.4550203,126.8049391
408,충청남도 태안군 태안읍 서해로 1952-16,36.7518776,126.3231965
409,충청남도 홍성군 홍성읍 조양로 224,36.599349,126.674413
410,충청남도 홍성군 홍성읍 문화로 106,36.5966864,126.6630687
411,전라북도 고창군 고창읍 전봉준로 90 ((고창읍 전봉준로 90)),35.4437619,126.6832454
412,전라북도 고창군 고창읍 화신1길 9,35.4364278,126.6933531
413,전라북도 군산시 수송동로 58 (수송동),35.9647008,126.7201362
414,"전라북도 군산시 의료원로 27 (지곡동,(지곡동, 군산의료원))",35.9549526,126.7117407
415,전북 군산시 조촌로 149,35.9773474,126.7372167
416,전라북도 김제시 성산길 138 (요촌동),35.8008417,126.8833034
417,"전라북도 남원시 충정로 365 (고죽동,(고죽동))",35.4318756,127.4073171
418,전라북도 남원시 요천로 1285 (조산동),35.3976471,127.3643431
419,"전라북도 무주군 무주읍 한풍루로 413, 무주군보건의료원",36.0058715,127.6716938
420,전라북도 부안군 부안읍 오리정로 124,35.7228091,126.7355358
421,전라북도 부안군 부안읍 오정2길 24,35.7248858,126.7344047
422,전라북도 순창군 순창읍 교성로 135 (순창군보건의료원),35.3671052,127.143625
423,전라북도 완주군 삼례읍 삼봉로 215-20,35.9212456,127.092643
424,"전라북도 익산시 무왕로 969 (신동,(신동))",35.9616504,126.9665159
425,전라북도 익산시 무왕로 975 (신동),35.9610203,126.9664154
426,전라북도 임실군 임실읍 호국로 1680,35.6125122,127.2869436
427,전라북도 장수군 장수읍 장천로 247,35.6545099,127.5200198
428,"전라북도 전주시 완산구 서원로 365 (중화산동1가,(중화산동1가, 예수병원))",35.8143917,127.1332292
429,"전라북도 전주시 덕진구 견훤로 390 (우아동3가,(우아동3가))",35.8459811,127.1533991
430,"전라북도 전주시 완산구 한두평3길 13 (중화산동2가,(중화산동2가, 전주병원))",35.8152449,127.1248117
431,전라북도 전주시 덕진구 벚꽃로 55 전주시보건소 덕진진료실,35.8294,127.134362
432,전주시 덕진구 동부대로 895,35.8654628,127.1479135
433,"전라북도 정읍시 충정로 606-22 (용계동,(용계동))",35.5888321,126.8234125
434,전라북도 정읍시 수성1로 61 (수성동),35.5779871,126.854558
435,전라북도 진안군 진안읍 진무로 1189 (진안보건소),35.7973094,127.4347732
436,전라남도 강진군 강진읍 탐진로 5,34.6368113,126.7578654
437,전라남도 강진군 강진읍 목리길 11,34.6380187,126.7753801
438,전라남도 고흥군 고흥읍 고흥로 1935,34.6210654,127.2939625
439,전라남도 고흥군 고흥읍 등암3길 5,34.5919954,127.2692335
440,전남 고흥군 도양읍 차경구렁목길 215,34.5462583,127.1457
441,전라남도 곡성군 곡성읍 곡성로 761,35.276282,127.2879457
442,전라남도 곡성군 곡성읍 곡성로 854,35.2788368,127.2968785
443,"전라남도 광양시 공영로 71 (중동, (중동))",34.9361846,127.6969657
444,전라남도 광양시 광양읍 인덕로 1100,34.9807918,127.5822458
445,전라남도 구례군 구례읍 동편제길 4,35.2159096,127.4639375
446,전라남도 구례군 구례읍 동편제길 30,35.2162287,127.4614761
447,"전라남도 나주시 영산로 5419-0 (성북동,나주종합병원)",35.0363159,126.7213975
448,"전라남도 나주시 풍물시장2길 57-32 (이창동, 나주시보건소)",34.9952373,126.7082291
449,전남 나주시 빛가람로 721,35.0222063,126.7906417
450,전남 나주시 산포면 산포로 468-15,35.0400956,126.8057299
451,전라남도 담양군 담양읍 천변7길 19,35.3152982,126.9825737
452,전라남도 담양군 담양읍 완동길 10-11,35.3250255,126.9812482
453,전라남도 목포시 영산로 483 (상동),34.8092997,126.4164223
454,전라남도 목포시 백년대로 303 (상동),34.8045333,126.4206
455,전라남도 목포시 영산로 623 (석현동),34.8213917,126.421025
456,"전라남도 목포시 이로로 18 (용해동, (용해동))",34.8039839,126.4053627
457,"전라남도 목포시 고하대로 795-2 (연산동,(연산동))",34.8168192,126.3802331
458,전라남도 목포시 고하대로 724 (산정동),34.8104274,126.375678
459,전라남도 목포시 원산로45번길 5 (산정동),34.8044198,126.3737287
460,전라남도 무안군 무안읍 몽탄로 65,34.9916302,126.4893985
461,전라남도 무안군 무안읍 무안로 530,34.9904886,126.4817117
462,전라남도 보성군 미력면 가평길 36-17,34.7758583,127.1045625
463,전라남도 보성군 보성읍 송재로 153,34.7702225,127.0790418
464,전라남도 보성군 벌교읍 남하로 12,34.8338452,127.3456593
465,전남 순천시 중앙로 232,34.9665878,127.4860781
466,전라남도 순천시 순광로 221 (조례동),34.9647334,127.5437074
467,전라남도 순천시 서문성터길 2 (매곡동),34.9579098,127.4834682
468,전라남도 순천시 우명길 42 ,34.9477666,127.5122885
469,전라남도 순천시 조례1길 24,34.9611351,127.5249267
470,전라남도 신안군 압해읍 천사로 1004,34.833626,126.351124
471,전라남도 신안군 비금면 송치길 155-11,34.7222702,125.9326075
472,"전라남도 여수시 무선로 95 (선원동, (선원동))",34.7691121,127.6543239
473,전라남도 여수시 시청서4길 47 (학동),34.7593213,127.6604011
474,"전남 여수시 좌수영로 49(광무동,전남병원)",34.7450673,127.728018
475,여수시 여천체육공원길 10,34.7612841,127.6749639
476,여수시 쌍봉로 70,34.7661014,127.6634937
477,전라남도 영광군 영광읍 와룡로 3,35.2844615,126.4989779
478,전라남도 영광군 영광읍 신남로 265,35.274938,126.510877
479,전라남도 영광군 영광읍 신남로4길 17,35.2746826,126.5041643
480,전라남도 영암군 영암읍 오리정길 8,34.7942935,126.7011016
481,전라남도 영암군 영암읍 오리정길 39,34.7947083,126.7038125
482,전라남도 완도군 완도읍 청해진동로 63,34.3171667,126.735575
483,전라남도 완도군 완도읍 농공단지길 34,34.3358139,126.7313231
484,전라남도 장성군 장성읍 역전로 171,35.3058681,126.7835665
485,전라남도 장성군 장성읍 청운11길 13,35.3045386,126.7824572
486,전라남도 장흥군 장흥읍 흥성로 74 (74),34.6771315,126.9109162
487,전라남도 장흥군 장흥읍 흥성로 49,34.6764798,126.9083724
488,전라남도 진도군 진도읍 남문길 48,34.4824205,126.2640944
489,전라남도 진도군 진도읍 남동1길 40-9,34.4804147,126.2628932
490,전라남도 함평군 함평읍 영수길 132-  ( ),35.061925,126.519875
491,전라남도 함평군 함평읍 중앙길 54-8,35.0618974,126.5242496
492,전라남도 해남군 해남읍 해남로 45,34.5717972,126.6127915
493,전남 해남군 옥천면 해남로 597,34.5842521,126.6465633
494,전라남도 해남군 해남읍 해남로 46,34.5705036,126.6120168
495,전라남도 화순군 화순읍 충의로 109,35.0560876,126.9897418
496,전남 화순군 화순읍 서양로 322,35.0594333,127.0025
497,전남 화순군 화순읍 만연로 31,35.0584189,126.9898844
498,전라남도 화순군 화순읍 쌍충로 62,35.0571306,126.9820133
499,경상북도 경산시 경안로 208 (중방동),35.8263331,128.7371689
500,경상북도 경산시 경안로 11 (백천동),35.8086667,128.7401
501,경상북도 경산시 남매로 158 (중방동),35.8250721,128.7433348
502,경상북도 경주시 양정로 300 (동천동),35.8595247,129.224618
503,경주시 현곡면 용담로307,35.8739769,129.1916433
504,경북 고령군 대가야읍 왕릉로 56-5 고령군보건소,35.7252352,128.2648138
505,경상북도 고령군 대가야읍 중앙로 33,35.7299781,128.2721571
506,"경상북도 구미시 1공단로 179 (공단동, (공단동))",36.1029182,128.3827377
507,경상북도 구미시 신시로10길 12 (형곡동),36.1145325,128.3405414
508,경상북도 구미시 인동20길 46 (진평동),36.0962038,128.4227832
509,경상북도 구미시 선산대로 111 (지산동),36.1399352,128.345954
510,경상북도 군위군 군위읍 군청로 70,36.22966,128.5699046
511,경상북도 김천시 모암길 24 (모암동),36.1227232,128.1264391
512,경상북도 김천시 신음1길 12 (신음동),36.1354003,128.1187923
513,경상북도 김천시 시청1길 221 (신음동),36.1395345,128.11286
514,경북 김천시 영남대로 1968,36.1174651,128.1441387
515,경상북도 문경시 당교3길 25 (모전동),36.58444,128.189225
516,경상북도 문경시 중앙로 117-18 (점촌동),36.5959618,128.1990743
517,경상북도 문경시 점촌1길 9 (점촌동),36.5960235,128.1978628
518,경상북도 봉화군 봉화읍 봉화로 1203,36.8907179,128.7417336
519,경상북도 봉화군 봉화읍 보밑길 3,36.8916343,128.7334719
520,경상북도 상주시 냉림서성길 7 (냉림동),36.4203096,128.159725
521,경상북도 상주시 중앙로 111 (무양동),36.4166063,128.1498196
522,경상북도 성주군 성주읍 성밖숲길 12,35.917077,128.2790553
523,경북 안동시 서동문로 165,36.566997,128.7302562
524,경상북도 안동시 태사2길 55 (북문동),36.5682206,128.7321116
525,경상북도 안동시 앙실로 11 (수상동),36.5467408,128.7010976
526,경상북도 안동시 서동문로 99 (금곡동),36.5672423,128.7228172
527,경상북도 영덕군 영해면 영덕로 1621,36.5236797,129.4023435
528,경북 영덕군 영덕읍 군청길 53,36.4136036,129.3734385
529,경북 영양군 영양읍 동서대로 82,36.6619459,129.1180642
530,경상북도 영양군 영양읍 동서대로 75,36.6626832,129.1171477
531,경상북도 영주시 시청로1번길 19 (휴천동),36.8061333,128.62165
532,경상북도 영천시 오수1길 10 (오수동),35.957285,128.913212
533,경상북도 영천시 옛군청1길 31 (문내동),35.9685073,128.9323923
534,경상북도 예천군 예천읍 군청길 33,36.6576983,128.4529779
535,경상북도 예천군 예천읍 시장로 136,36.6574115,128.458942
536,경상북도 울릉군 울릉읍 울릉순환로 396-18,37.4858819,130.8995259
537,경상북도 울진군 울진읍 현내항길 71,36.9926961,129.4095737
538,경상북도 의성군 의성읍 북부길 150,36.3675172,128.6842123
539,경상북도 의성군 의성읍 문소3길 96-0 (공생병원),36.3544615,128.6946958
540,청도군 화양읍 산성강변길 471,35.654342,128.7381579
541,경상북도 청송군 청송읍 의료원길 19,36.4311317,129.0518041
542,경북 청송군 진보면 양정길 110,36.5446666,129.0561685
543,경상북도 칠곡군 왜관읍 관문로1길 30,35.990708,128.4186406
544,경상북도 칠곡군 왜관읍 군청2길 10,35.996085,128.401513
545,경상북도 포항시 북구 삼흥로 98 (장성동),36.0706618,129.3804375
546,경상북도 포항시 남구 동해안로 6119 (인덕동),35.9924189,129.3962241
547,경상북도 포항시 남구 포스코대로 351 (대도동),36.0177172,129.3622256
548,"경상북도 포항시 남구 대잠동길 17 (대잠동, (대잠동))",36.0159003,129.3399527
549,"경상북도 포항시 북구 용흥로 36 (용흥동, (용흥동))",36.0348814,129.3549409
550,경상남도 거제시 계룡로5길 14 (상동동),34.8736095,128.6261659
551,경상남도 거제시 두모길 16 (두모동),34.8719577,128.7220923
552,경상남도 거제시 수양로 506 (양정동),34.8918961,128.6366747
553,경상남도 거제시 연초면 거제대로 4477,34.8977185,128.6436423
554,경상남도 거창군 거창읍 중앙로 91,35.6867599,127.9087378
555,경상남도 거창군 거창읍 거함대로 3079 (보건소),35.6809354,127.8987277
556,경상남도 고성군 고성읍 남포로79번길 103-3,34.9695738,128.3154029
557,경상남도 김해시 분성로 94-8 (외동),35.2307339,128.8570753
558,경상남도 김해시 김해대로 1814-37 (삼계동),35.2623214,128.8615328
559,경상남도 김해시 장유로 167-13 (부곡동),35.2086652,128.8056169
560,경상남도 김해시 분성로 227 (외동),35.2323329,128.871384
561,경상남도 남해군 남해읍 화전로 169,34.8464281,127.8942506
562,경상남도 남해군 남해읍 선소로 6,34.8447959,127.8986035
563,경상남도 밀양시 삼문중앙로 32 (삼문동),35.4846367,128.7556256
564,경상남도 밀양시 삼문중앙로 41 (삼문동),35.4856701,128.7560612
565,경상남도 사천시 남일로 33 (동금동),34.9332698,128.0804186
566,경상남도 사천시 용현면 시청로 77,35.0034681,128.063913
567,경남 사천시 중앙로136,34.9375065,128.079592
568,경상남도 산청군 산청읍 중앙로 97,35.4160951,127.884202
569,경상남도 양산시 물금읍 금오로 20,35.3281501,129.0057274
570,양산시 신기로 28,35.3532708,129.0436024
571,양산시 서창로 59,35.4064091,129.1645729
572,경상남도 양산시 삽량로 169 (중부동),35.335739,129.0249754
573,경상남도 의령군 의령읍 의병로14길 10,35.3185917,128.25865
574,경상남도 의령군 의령읍 의병로8길 16,35.3178289,128.2547555
575,진주시 진주대로 885,35.1794723,128.0902544
576,진주시 동진로 2,35.1784916,128.0920865
577,진주시 남강로 701,35.1918013,128.0882554
578,진주시 진양호로 370,35.1853748,128.0693674
579,진주시 진주대로 829,35.1744787,128.0929554
580,진주시 범골로 17,35.1669658,128.1286241
581,경상남도 진주시 월아산로 2026 (초전동),35.2137978,128.1219261
582,경상남도 창녕군 창녕읍 교리1길 2,35.5421488,128.493308
583,경상남도 창녕군 창녕읍 우포2로 1189-35,35.5437663,128.489985
584,경상남도 창원시 의창구 중앙대로162번길 9 (신월동),35.2277506,128.6855974
585,창원시 마산합포구 3·15대로 76,35.1863148,128.5616013
586,"경상남도 창원시 마산합포구 월영동북로 15 (해운동, 마산보건소)",35.1824014,128.5628989
587,"경상남도 창원시 진해구 진해대로 1101 (풍호동, 진해보건소)",35.1314348,128.710161
588,경상남도 창원시 진해구 해원로32번길 13 (이동),35.1549332,128.6981494
589,경상남도 창원시 진해구 중원동로 55-1 (중앙동),35.14965,128.6610389
590,"경상남도 창원시 마산회원구 팔용로 158 (합성동, 삼성창원병원)",35.2428774,128.5920245
591,경상남도 창원시 마산합포구 3·15대로 231 (중앙동3가),35.1992371,128.5655967
592,"경상남도 창원시 성산구 삼정자로 11 (성주동, 창원경상대학교병원)",35.1990873,128.7078463
593,경상남도 창원시 성산구 원이대로682번길 21 (상남동),35.2212186,128.6865915
594,경상남도 창원시 성산구 창원대로 721 (중앙동),35.2187539,128.6717512
595,창원시 의창구 창이대로 45,35.237293,128.645913
596,경상남도 통영시 중앙로 97 (서호동),34.8423835,128.4198871
597,경상남도 통영시 안개4길 108 (무전동),34.8598162,128.4320074
598,"경상남도 하동군 하동읍 화심길 39, 새하동병원",35.0830405,127.7385624
599,경상남도 하동군 하동읍 군청로 31,35.0671663,127.7527475
600,경상남도 함안군 칠원읍 용산2길 45-13,35.3089491,128.5156027
601,경상남도 함안군 가야읍 중앙남4길 10,35.2757587,128.4102677
602,경상남도 함양군 함양읍 고운로 70,35.520467,127.729213
603,경상남도 함양군 함양읍 한들로 141,35.5196763,127.7317814
604,경상남도 합천군 합천읍 대야로 876,35.5664432,128.1633048
605,경상남도 합천군 합천읍 동서로 39,35.5679048,128.1568451
606,"제주특별자치도 서귀포시 장수로 47 (동홍동,(동홍동))",33.2555355,126.5639216
607,제주특별자치도 서귀포시 일주동로 8638 (동홍동),33.254527,126.5654013
608,"제주특별자치도 제주시 도령로 65 (연동, (연동))",33.489961,126.4850403
609,"제주특별자치도 제주시 연신로 52 (이도이동,(이도이동))",33.4963547,126.5461481
610,"제주특별자치도 제주시 서광로 193 (삼도일동, (삼도일동))",33.500233,126.517062
611,"제주특별자치도 제주시 월랑로 91-0 (이호이동,중앙병원)",33.4923212,126.4704807
0,서울특별시 강서구 마곡동 802-3,37.5569012,126.8347464
1,서울특별시 서초구 남부순환로 340길 29,37.4796846,127.0241386
2,서울특별시 송파구 올림픽로 25,37.5148022,127.0736261
3,서울특별시 은평구 백련산로 90,37.594014,126.923851
4,부산광역시 북구 금곡대로 348(화명동),35.2393031,129.0147663
5,부산광역시 해운대구 양운로 37번길 59(좌동),35.1641288,129.1786555
6,대구광역시 남구 현충로 170,35.848107,128.58205
7,대구시 북구 호국로 807(학정동),35.9564207,128.5646727
8,대구 서구 평리로 157 (중리동),35.85964,128.540587
9,대구 수성구 유니버시아드로 180,35.8299377,128.6901563
10,인천 연수구 경원대로 526,37.4307559,126.7017983
11,광주 북구 용봉로 138번길 11 효죽주차장,35.1730076,126.9117183
12,대전 대덕구 석봉로 38(석봉동),36.447161,127.4264925
13,대전 동구 동서대로 1672(성남동),36.3482369,127.4358
14,대전 유성구 유성대로 730번길 51,36.3580842,127.3354295
15,울산광역시 동구 봉수로 155 (화정동),35.504844,129.416632
16,울산광역시 중구 외솔큰길 225 (남외동),35.5694504,129.3503812
17,세종특별자치시 조치원읍 건강길 16,36.6057132,127.2964967
18,경기도 광명시 오리로 613(하안동),37.4557972,126.8784821
19,경기도 고양시 덕양구 주교동 153-12,37.6550222,126.8320673
20,경기도 과천시 관문로69,37.4292013,126.987675
21,경기도 김포시 장기동 김포시장애인복지관 옆 공영주차장,,
22,경기도 남양주시 경춘로 1037 남양주시청제1청사,37.635985,127.216467
23,경기도 남양주시 화도읍 비룡로 59,37.6579185,127.3006163
24,경기도 남양주시 진접읍 해밀예당1로 30-39,37.7105065,127.1894677
25,경기 수원시 팔달구 월드컵로 310,37.2865318,127.036915
26,안산시 단원구 화랑로 250,37.3210171,126.8152642
27,경기 여주시 영릉로 123,37.2933377,127.6244951
28,경기도 의정부시 청사로 1 경기도청 북부청사 주차장,37.7474405,127.0717166
29,경기도 화성시 동탄산단7길 60,37.1768036,127.0864232
30,충청북도 보은군 보은읍 동광길 50,36.4864382,127.7161727
31,충청북도 제천시 의림대로 242 (청전동),37.149059,128.2155749
32,청주시 상당구 남일면 단재로 480,36.5882551,127.5058973
33,청주시 흥덕구 비하로12번길 46,36.6301698,127.42649
34,청주시 서원구 사직대로 227,36.63769,127.469488
35,충청북도 청주시 청원구 오창읍 과학산업3로 238,36.7104121,127.4305867
36,충청북도 청주시 서원구 흥덕로 48 (사직동),36.6402026,127.4730326
37,충청북도 충주시 안림로 239-50 (안림동),36.9796506,127.9706116
38,충청북도 충주시 사직산 21길  34(문화동),36.9708517,127.9280135
39,충북 괴산군 동진천길 43,36.8079973,127.7966873
40,충남 천안시 서북구 번영로 208 종합운동장 남측,36.8188164,127.1151481
41,충청남도 천안시 동남구 남부대로 350 (청당동),36.7809945,127.1557598
42,"충청남도 공주시 봉황로 123 (교동, 공주시보건소)",36.4571174,127.1206564
43,충남 보령시 보령남로 234,36.3243627,126.6021041
44,전주시 덕진구 동부대로 895,35.8654628,127.1479135
45,전라남도 광양시 인덕로 100,,
46,전라남도 구례군 구례읍 동편제길 30,35.2162287,127.4614761
47,전라남도 목포시 용당로 101 유달경기장,34.7975927,126.4008433
48,전라남도 무안군 무안읍 무안로 530,34.9904886,126.4817117
49,전라남도 여수시 시청서4길 47 (학동),34.7593213,127.6604011
50,전라남도 영광군 영광읍 신남로4길 17,35.2746826,126.5041643
51,전라남도 영암군 영암읍 오리정길 39,34.7947083,126.7038125
52,전라남도 해남군 해남읍 해남로 46,34.5705036,126.6120168
53,전라남도 보성군 송재로 153,34.7702225,127.0790418
54,전라남도 함평군 함평읍 중앙길 57-8,,
55,전라남도 완도군 완도읍 농공단지길 34,34.3358139,126.7313231
56,전라남도 진도군 진도읍 남동1길 40-9,34.4804147,126.2628932
57,경북 경주시 현곡면 용담로 307,35.8739769,129.1916433
58,경상북도 김천시 시청1길 221 (신음동),36.1395345,128.11286
59,경상북도 문경시 점촌1길 9 (점촌동),36.5960235,128.1978628
60,경상북도 봉화군 봉화읍 봉화로 1203,36.8907179,128.7417336
61,경상북도 영덕군 영덕읍 경동로 8338,36.4184647,129.3641712
62,"경상북도 포항시 북구 용흥로 36 (용흥동, (용흥동))",36.0348814,129.3549409
63,경상북도 문경시 중앙로 117-18,36.5959618,128.1990743
64,경상북도 김천시 모암길 24,36.1227232,128.1264391
65,경상북도 김천시 신음1길 12,36.1354003,128.1187923
66,경상남도 창원시 의창구 중앙대로 162번길  9,35.2277506,128.6855974
67,경상남도 김해시 분성로 227 (외동),35.2323329,128.871384
68,경상남도 창녕군 창녕읍 우포2로 1189-35,35.5437663,128.489985
69,경상남도 진주시 월아산로 2026 (초전동),35.2137978,128.1219261
70,경상남도 진주시 범골로 17(충무공동),35.1669658,128.1286241
